word,definition,weight
joint venture,  n. a business arrangement made by two or more companies: An American and a Japanese auto maker agreed to form a joint venture to build trucks.,9
judgment or  judgement,"/ddmnt/  n. 1 a decision (verdict, ruling) in a court of law: The judgment of the court is that she is not guilty. 2 knowledgeable opinion, estimation: The judgment of the experts is that the vase is authentic, not a fake. 3 personal evaluation, decision about what to do: She made a judgment to buy a new car. 4 to have good judgment: the ability to decide well and correctly: She does excellent work, because she has good judgment on what is important and what is not important.",9
jumping-off place,"  n. a meeting location,  a place where people gather to move off as a group: Soldiers gathered on the beach as a jumping-off place for their attack.",9
Junior Chamber of Commerce,  n. See: Jaycees.,9
junior college,"  n. in the USA, a two-year college that offers the first two years of a four-year curriculum along with other courses of study: My son attends Santa Rosa Junior College.",9
junior high school,"  n. 1 in USA, usu. grades seven through nine in a 12-year curriculum 2 a building used as a junior high school: Our  13-year-old son goes to Kennedy Junior High School. See: grade school; secondary school.",9
junior varsity,"  n. -ties a team that plays at an easier level of competition than varsity: Last year, she played soccer on the junior varsity.",9
jurisprudence,/drsprudns/  n. [U] the study of law: Lawyers study jurisprudence in law school.,9
justice of the peace,"  n. -tices a low-level official who can marry people, judge small offenses (such as driving too fast), and send more serious crimes to higher courts: My wife and I were married by a justice of the peace.",9
justification,"/dstfketn/  n. [U]  1 having a good reason for doing s.t.: We have justification for moving to a larger house, because this house is too small for us. 2 proof that an action is not against the law: The police officer shot the man with justification, because the man shot at him first.",9
juvenile delinquent,"  n. a youth, usu. under the age of 16, who has done an illegal act: Juvenile delinquents painted obscene words on the school walls.",9
kangaroo court,  n.fig. an illegal court quickly set up to punish s.o.: A person judged by a kangaroo court will not be treated fairly.,9
"Kennedy, John F.","  (1917-1963) thirty-fifth president of the United States: John F. Kennedy was killed by an assassin in Dallas, Texas on November 22, 1963.",9
"Key, Francis Scott","  (1780-1843) author of ""The Star-Spangled Banner,"" the national anthem of the USA: Francis Scott Key wrote ""The Star-Spangled Banner"" in 1814; ""spangled"" means covered with shiny objects, in this case, stars.",9
keynote address,"/kinot/  n. -es the first speech, made by the guest of honor, describing the main ideas of the event: Our business college asked a successful businesswoman to give the keynote address at our graduation.",9
"King, Martin Luther, Jr","  .  (1929-1968) civil rights leader who helped win equal rights for all Americans regardless of race, skin color, or national origin: Martin Luther King, Jr. believed in bringing about change without using violence.",9
knickknack or nicknack,"/nknk/  n. an inexpensive decorative object, such as a little animal or vase made of china: My grandmother keeps knickknacks on tables in her living room.",9
knockdown-dragout,"  adj. related to a long, angry disagreement or fight: The two men had a knockdown-dragout fight.",9
lackadaisical,"/lkdezkl/  adj. lacking interest, careless: A lackadaisical attitude  toward her studies brought low grades.",9
laissez-faire,/lsefr/  adj.n. [U] a policy of little or no interference by government in the functioning of the free market: The USA is known for <adj.> laissez-faire capitalism.,9
landing strip,"  n. a long, narrow area used for landing aircraft: A small airplane touched down on the dirt landing strip.",9
landscape gardener,"  n. a skilled worker who designs and works on landscaped areas: The landscape gardener planted a new lawn, trees, and flowers around our house.",9
laptop computer,"  or laptop /lptop/ n. a small, portable computer: The reporter used a laptop to write the story while she was at the scene of the accident. See: desktop computer.",9
largess or largesse,"/lrs, ds/  n. [U] great generosity, esp. with money: The university built its new science center thanks to the largess of a rich industrialist.",9
latchkey child,"/ltki/  n. a child who is home alone after school: Latchkey children learn to take care of themselves while their parents are at work.Usage Note: Since both parents in the majority of American couples and many single parents work full-time, there are more and more latchkey children. Some businesses now provide daycare for their employees' kids, and many schools have afterschool programs so that children don't have to go home to an empty house. ",9
Latin America,  n. the countries of Central and South America: Spanish is the main language spoken in Latin America.,9
laughingstock,/lfstk/  n. a person laughed at for doing s.t. bad or stupid: His poor acting made him the laughingstock of the  theater.,9
learning curve,  n. the amount of time and effort required to learn to do s.t.: The learning curve for mastering a complicated computer program is long and steep.,9
learning disability,  n. a condition related to the functioning of the brain that makes learning difficult: He was slow to learn to read because of a learning disability.,9
least common denominator,"  n. See: lowest common denominator, 1.",9
legal holiday,"  n. a holiday declared by the federal or state government on which businesses, institutions, etc. often close: Christmas and New Year's Day are legal holidays in the USA.",9
lending library,"  n. a library that loans books, esp. a public library: The USA has public lending libraries nationwide.",9
letter carrier,  n. See: mail carrier.,9
letter of credit,  n. a bank document guaranteeing to a supplier that its bill will be paid (up to a certain amount for a specified period): Our company bought a letter of credit to guarantee payment for supplies from China.,9
lexicographer,/lkskgrfr/  n. a person who compiles dictionaries: Lexicographers  define the meanings of words. -n. [U]  lexicography.,9
library science,  n. the academic discipline concerned with the management and  development of libraries: Library science requires several years of academic training.,9
licensed practical nurse,  or LPN n. a nurse who has passed an examination and can provide nursing care if supervised by a doctor or registered nurse: She works in a local hospital as a licensed practical nurse.,9
lickety-split,"/lktisplt/  adv.infrml. very fast, quickly: The children ran lickety-split to the ice cream truck.",9
life expectancy,"  n. the average age to which people can expect to live: In the USA, the life expectancy of women is longer than that for men.",9
life insurance,  n. a contract paying money after the death of its owner: His life insurance provided for his family after he died.,9
life preserver,"  n. equipment, esp. a doughnut-shaped ring, used to keep a person above water: He held onto a life preserver until he could be pulled into the boat.",9
life-and-death,  adj. with living or dying as the result: He has cancer and is in a life-and-death struggle to survive.,9
life-support system,"  n. 1 any combination of oxygen, food, or light systems, used to enable (plant or animal) life to continue: Astronauts depend on life-support systems in space. 2 any of a number of devices used to sustain life for the sick, such as heart-lung, kidney dialysis, or oxygen machines: Doctors removed the life-support system from the dying patient.",9
life-threatening,  adj. capable of killing s.o.: Wars are life-threatening situations.,9
light housekeeping,"  n. the less difficult work in a house, such as washing dishes, vacuuming, and dusting furniture: She does the light housekeeping herself and has her children do the rest.",9
lightning rod,  n. a device for directing lightning harmlessly into the ground: Houses and barns in rural areas have lightning rods on their roofs.,9
limited edition,"  n. a manufacturing run of a fixed, small number to increase the value of each copy: The artist did a limited edition of his prints and signed each of them.",9
"Lincoln, Abraham",  (1809-1865) sixteenth President of the USA: Abraham Lincoln was President at the time of the American Civil War during which some of the states tried to divide the country in two.,9
line of credit,  n. a fixed amount of money that can be borrowed by a business: Our business has a line of credit at the local bank to pay for new shipments of goods.,9
lingua franca,/lgwfrk/  n. lingua francas /frkz/ a language of words taken from many languages and used by foreigners to speak with each other: Sailors of many lands speak a lingua franca in foreign ports.,9
liquefy or liquify,"/lkwfa/  v. [I] -fied, -fying, -fies to change into liquid form: Ice liquefies as it melts.",9
Little League,  n. a group of children's baseball teams supported by local families and businesses: Our son plays in the Little League.,9
lonely hearts,"  n.pl. lonely people looking for love, esp. by advertising in the personal sections of newspapers: Many people read the column for lonely hearts in the local paper.",9
long-distance,  adj. between distant places: Long-distance moves from one part of the country to another are difficult.||I had to make many long-distance (telephone) calls when I was in college.,9
long-standing,"  adj. in effect for a long time, (syn.) customary: The celebration of Thanks-giving is a long-standing tradition in North America.",9
long-suffering,"  adj. patient in spite of suffering for a long time, (syn.) oppressed: The long-suffering poor people were helped by the new government.",9
lowest common denominator,  n. 1 (in mathematics) the lowest number that is a multiple of each denominator in a set of fractions 2 fig. the people lowest in ability in a society: Critics claim that the public school system is run for the benefit of the lowest common  denominator.,9
lunatic fringe,  n.infrml. the most extreme members of a political group or believers in a cause: The people responsible for the bombing belong to the lunatic fringe.,9
lunch counter,  n. a restaurant counter with stools where one sits for quick service: We sat at the lunch counter today rather than at a table.,9
Machiavellian,"/mkivlin/  adj. related to getting and keeping power, esp. by tricking others: That politician uses Machiavellian methods to stay in office.",9
macroeconomics,"/mkroknmks, ik/  n. [U] the study of national economies: Macroeconomics is an important field to help countries' governments improve their economies.",9
made-to-order,"  adj. 1 created to a customer's specifications: His suits are made-to-order to fit his measurements. 2 just right, perfect: We found a lamp made-to-order for our furniture; it has the same color.",9
Magic Marker,"  n. a type of thick, felt-tip pen used to mark a text, draw a picture, or write in big letters: We used a Magic Marker at our meeting to write our ideas on a board so everyone could see. See: marker, 2.",9
Magna Carta (Great Charter),  n. a document signed by King John of England in 1215 guaranteeing certain civil rights to all citizens: The Magna Carta has been used as the model for many other modern constitutions.,9
magnification,"/mgnfken/  n. the power to make s.t. appear larger: With the magnification on the photocopier, you can make a document up to 125 percent larger than its original size.",9
magnifying glass,"  n. an optical lens, usu. framed, used to make images look larger, esp. for reading: He uses a magnifying glass to look at his stamp collection.",9
maid of honor,"  n. a bride's main unmarried attendant at her wedding: I asked my best friend to be the maid of honor at my wedding. See: matron of honor, best man. ",9
mama or mamma,"/mm/  n.infrml. 1 mother: Mama, would you please hold my hand to cross the street? 2 mama's boy: a man thought to be spoiled by his mother: Joe is a mama's boy who won't leave home.",9
manic depressive,"  n. a person with mental depression, sometimes suicidal, who also experiences periods of extreme excitement",9
manifestation,"/mnfsten, f/  n. [C;U] frml. a sign, symbol: Warm temperatures and budding flowers are manifestations of spring.",9
manufacturing,/mnyfktr/  n. [U] the part of industry that makes things: Manufacturing has left the big cities and relocated overseas.,9
market economy,"  n. an economy that depends on market forces, such as supply and demand, to determine how many goods will be produced and at what price they will be sold",9
market research,  n. [U] the study of what products and services customers might like to buy: Market research helped us design our products to sell better.,9
marriage broker,  n. a person who sets up marriages: A man went to a marriage broker and asked her to find him a wife.,9
"Marshall, Thurgood","  (1908-1993) first black US Supreme Court Justice, serving from 1967-1991: One of Thurgood Marshall's goals was to eliminate racial segregation in public schools.",9
mass production,  n. [U] the manufacture of products in large amounts using modern machinery: Mass production of automobiles means that almost everyone can own one. -v. [T] mass-produce.,9
master of ceremonies,"  n. a person who introduces others, esp. entertainers at a public event: The master of ceremonies introduced each singer in the voice contest.",9
matron of honor,  n. a bride's main married attendant at her wedding: The bride's matron of honor was her best friend. See: maid of honor. ,9
mealy-mouthed,"/milimad, mat/  adj.infrml.fig. not stating matters clearly  and directly, (syn.) equivocal: He would not say if he would pay for dinner; he just got mealy-mouthed and didn't say ""yes"" or ""no.""",9
Medal of Honor,  n. the USA's highest military award for great bravery in combat: Winners of the Medal of Honor are national heroes.,9
medical examiner,  n. an official who guards public health and performs autopsies on corpses to find the cause of death: The chief medical examiner has many physicians working for her.,9
mental retardation,"  n. [U] a condition of lowered mental abilities caused by birth defects, disease, genetics, etc.: The baby has mental retardation because of a birth defect. -adj. mentally retarded.",9
mercy killing,"  n. [U] the killing of a person or animal who is suffering greatly and unlikely to recover, (syn.) euthanasia: A race horse broke its leg, and its owner did a mercy killing by shooting it.",9
merry-go-round,"  n. 1 a carousel, a type of carnival ride with models of horses on a platform that goes around to music: Children and adults love the motion of a merry-go-round. 2 fig. any busy activity that leads nowhere: The diplomatic negotiations were just a merry-go-round that got nothing done.",9
metamorphosis,"/mtmrfss/  n. [U] -ses 1 (in biology) a dramatic change from one stage of life to another, as in the butterfly's change from a cocoon to a winged insect: Ancient people believed that humans could undergo metamorphosis from human form to animal form. 2 [C] fig. a dramatic change in character, appearance, etc.: He underwent a real metamorphosis in his teenage years from a weak boy to a strong young man. -v. [I;T] metamorphose /mtmrfoz/.",9
metric system,"  n. the system of measurement based on the meter, kilogram, and second: The metric system is based on the use of decimals and is easier to use than the English system.",9
microcomputer,/makrokmpyutr/  n. a category of small computers smaller than minicomputers: Microcomputers are used in many businesses.,9
microeconomics,"/makroknmks, ik/  n. [U] the study of types of businesses in an economy, rather than the overall  economy: The study of microeconomics is done with computers and mathematics. See: macroeconomics.",9
microorganism,"/makrorgnzm/  n. a tiny creature, such as viruses and bacteria, so small that it can be seen only under a microscope: There are many thousands of kinds of microorganisms.",9
microprocessor,"/makroprssr/  n. a computer chip that performs the basic calculations and processing  of a computer: Microprocessors are used in digital wristwatches, as well as computers.",9
Middle America,  n.fig. people who are  middle-class and who reflect typical American culture and attitude: The President visited Kansas and Iowa to learn what Middle America thinks of his policies.,9
Middle East or Mideast,"/mdist/  n. countries located from the southern and eastern Mediterranean, east to Iran: The Middle East was home to many ancient civilizations.",9
middle school,"  n. in USA, a school between elementary and high school, usu. with grades five through eight: Our town has several middle schools but only one high school. See: grade school, secondary school, USAGE NOTE.",9
middle-of-the-road,  adj.fig. having moderate opinions: He's a middle-of-the-road kind of guy without strong beliefs.,9
milk of magnesia,"  n. [U] a medication made from magnesium hydroxide, used as an antacid and laxative: He took milk of magnesia to calm his upset stomach.",9
mind-boggling,"  adj. difficult to imagine or understand: There are 100 billion stars in our galaxy, which I find mind-boggling.",9
mindset or mind-set,"/mandst/  n. a general attitude, belief(s) about s.t.: The mindset of people who live in the big city is that they know everything; that's simply not true!",9
mineral water,  n. [U] a natural or prepared water containing minerals: He drinks mineral water because he thinks it's good for his health.,9
misappropriate,"/mspropriet/  v. [T] -ated, -ating, -ates to use wrongly, steal, (syn.) to embezzle: He misappropriated company funds and was arrested on vacation in the Caribbean. -n. [C;U] misappropriation /msproprien/.",9
miscellaneous,"/mslenis/  adj. referring to various objects or ideas: She keeps all sorts of miscellaneous items in her garage, such as a statue, a shovel, and a broken TV. -n. miscellany /msleni/.Thesaurus: miscellaneous assorted, sundry | different, diverse. Ants. homogenous, identical.",9
misconception,/msknspn/  n.frml. a misunderstanding: The sculptor had a misconception of what the city wanted and made a sculpture that the city rejected. -v. [T] misconceive /msknsiv/.,9
misperception,"/msprspn/  n. a misunderstanding of what is true: He has a  misperception about how intelligent he is, because he's not. -v. [T] misperceive /msprsiv/.",9
misunderstanding,"/msndrstnd/  n. 1 a mistaken idea: We had a misunderstanding about the time of our meeting. 2 an argument, disagreement: We had a misunderstanding over salary, but later agreed.Thesaurus: misunderstanding 1 a mix-up,  misinterpretation 2 a quarrel, dispute.",9
mixed marriage,"  n. a marriage between  two people of different races, religions, or  cultures: He is African American and she  is Asian; they have a mixed marriage.",9
modal auxiliary,"/modl/  n. (in grammar) a verb that indicates a mood (the likelihood or factuality of s.t.) or a tense and is always used with another verb: Some modal auxiliaries are ""can,"" ""may,"" and ""might."" See: mood, 2; tense, n.Usage Note: The modal auxiliaries in English are: can, could, may, might, must, shall, should, will, would. The modal auxiliary is used before the base form of the main verb: I will be home late tonight. Can you make dinner for me?",9
mom-and-pop store,"  n.infrml.fig. a small family business: He runs the mom-and-pop drugstore on the corner.Thesaurus: mom-and-pop store infrml. a corner store, convenience store.",9
money-grubber,/mnigrbr/  n.infrml. a greedy person who tries to make money from every activity: He is such a money-grubber that he won't answer a question unless you tell him how much you will pay him. -adj.n. money-grubbing.,9
money-market fund,  n. a fund that sells shares invested in short-term debt and pays interest to buyers: Many people put money in money-market funds to get higher interest payments than banks offer. See: mutual fund. ,9
monkey business,  n.infrml. illegal or dishonest actions: There is monkey business with tax money going on in the state capitol.,9
monkey wrench,  n. 1 a tool with one fixed end and one movable end  2 infrml. to throw a monkey wrench into s.t.: to mess s.t. up badly: A snowstorm threw a monkey wrench into our vacation plans; we could not leave.,9
mononucleosis,"/mnnuklioss/  n. [U] an infectious viral disease with fatigue and swollen glands, called the ""kissing disease"": Many students get mononucleosis and must rest in bed.",9
Montezuma's revenge,/mntzumz/  n.infrml.fig. diarrhea and stomach pains: North American tourists in Mexico often suffer Montezuma's revenge.,9
"Morgan, J. P.","   (1837-1913)  a very wealthy American banker and industrialist in the early 1900s: J. P. Morgan made possible the building of many hospitals, schools, museums, and libraries in New York City.",9
morning sickness,  n. [U] sickness to the stomach and vomiting in the first few months of pregnancy: She is two months pregnant and has morning sickness when she gets up each day.,9
Mother Nature,  n. a term for nature and its power: The powerful storms that Mother Nature sends across land and sea cause much damage.,9
mother superior,"  n. a woman in charge of a religious organization, such as a convent or school: Mothers superior are often teachers as well as religious leaders.",9
mother tongue,  n. the first language one speaks as a child: Her mother tongue is Spanish.Thesaurus: mother tongue one's native language.,9
mother-in-law,/mrnl/  n. mothers-inlaw the mother of one's spouse: His mother-in-law comes to visit every year.,9
motion sickness,"  n. [U] feelings of upset stomach, dizziness, etc., when riding in a moving vehicle: He takes pills for motion sickness when he rides in a car.",9
motor vehicle,"  n. a general term for a car, bus, truck, etc: All motor vehicles must be registered with the state.",9
mountain lion,"  n. a large cat with a long tail and tan coat, found from western Canada to  the tip of South America, (syn.) a cougar: Mountain lions avoid humans as their greatest natural enemy.",9
mountain range,"  n. 1 a group of mountains in a general area: New York State has several mountain ranges, including the Adirondacks. 2 a mountain chain",9
mouth-to-mouth,  adj. related to putting one's mouth on s.o. else's: A woman almost drowned and a firefighter did mouth-to-mouth resuscitation to revive her.,9
mouthwatering,"/mawtr, w/  adj. stimulating the appetite: The smell of good food cooking on the stove is mouthwatering.",9
mover and shaker,  n.infrml.fig. an important person with the power to make big deals happen: He is a mover and shaker who wants to build a big new convention center in Chicago.,9
moving picture,"  n. old usage  a motion picture: ""Moving picture"" is an old-fashioned term for a movie or film.",9
multicultural,"/mltikltarl, mlta/  adj. representative of many peoples' cultures, nationalities, or ethnic groups: American food isn't just hot dogs and potato chips; it's truly multicultural with Italian pizza, Mexican tacos, and Chinese dishes.",9
multimedia player,"  n. a device used to play sound, graphics, and video, such as from a laser disc",9
multiple sclerosis,"  or MS /sklross/ n. /ms/ [U] a disease of the nervous system that can cause muscle weakness, loss of feeling in part of the body, and problems with speech or vision",9
multiple-choice,"  adj. having many choices for answers, as on a test: The multiple-choice questions on that test had four possible  answers.",9
multiplication,"/mltplken/  n. [U]   1 the arithmetic operation of multiplying one number by another: 2 times 2 equals 4 is an act of multiplication. 2 an increase in number, intensity, variety, etc.: The multiplication of problems at the company continues.Thesaurus: multiplication 2 growth, spread, proliferation frml.",9
muscular dystrophy,/dstrfi/  n. a disease that weakens the muscles so a person gradually cannot move: Muscular dystrophy is an uncommon hereditary disease.,9
name-dropping,  n. the practice or habit of mentioning important or famous people as if one knew them personally: She tries to impress people by name-dropping. -n. name-dropper.,9
narrow-minded,/nromandd/  adj. showing or having no interest in the ideas and opinions of others: No one accepted his  narrow-minded political views.,9
national monument,"  n. a structure with historical importance, such as a statue or building, owned and managed by the national government for the people: The Lincoln Memorial in Washington, DC, is a national monument.",9
national park,"  n. a large park kept by the national government in its natural condition for limited public use (hiking, camping, etc.): Yellowstone and Yosemite are famous national parks in the USA.Usage Note: There are about 375 national parks and monuments in the USA, and about 175 national forests, equaling three percent of the total US land area. The public can use the national parks for free or for a fee. The parks are cared for by park rangers, who act as police, guides, and caretakers.",9
Native American,"  adj. of or related to American Indians: Native American history||a Native American poet  n. an American Indian: She's a Native American, born and brought up in Tucson, Arizona. See: Indian, USAGE NOTE.",9
natural childbirth,  n. [U] the method of giving birth to a child with a minimum of modern medical procedures and usu. without anesthesia: She had both of her children by natural childbirth.,9
natural history,"  n. the study of animals, plants, and natural objects, such as rocks: My children love to look at the dinosaurs in the Museum of Natural History.",9
natural number,"  n. a whole number without a minus sign in front of it: The numbers 1, 2, 3, 4, etc., are natural numbers.",9
natural resources,"  n.pl. raw materials found in nature, such as minerals, trees, fresh water, and oil that are useful to humans: Some countries are rich in natural resources.",9
nautical mile,"  n. 6,076 feet or 1,852 meters, used in sea and air travel: The airplane is traveling at 600 nautical miles per hour.",9
ne'er-do-well,"/nrduwl/  n.pej. -wells a lazy, unsuccessful person, (syn.) a loafer: He's a ne'er-do-well who can't keep a job.",9
nerve-racking,"/nrvrk/  adj. stressful, causing fear and tiredness: The flight was nerve-racking because of the storm.",9
nervous breakdown,"  n. [C] a medical condition in which a person cannot work or live normally due to worry, sadness, and tiredness: She suffered a nervous breakdown after losing her family in a plane crash.",9
nervous system,"  n. also called the central nervous system, the system of the body made up of the brain, the spine, and nerves that send messages to the brain about pain, pleasure, movement, etc.",9
never-never land,"  n. a beautiful imaginary place, (syn.) a paradise: The prince married her and took her off to never-never land.",9
New Testament,"  n. the section of the Bible that contains the earliest Christian writings, including the story of the life of Christ: In his speech, he made several references to the New Testament. See: Old Testament.",9
New Year's Day,"  n. January 1: We relax on New Year's Day. See: resolution, 3.",9
New Year's Eve,  n. the evening up to 12 midnight of December 31: We're going to attend a party on New Year's Eve.Usage Note: The most well-known New Year's Eve celebration in the USA takes place in Times Square in New York City. Thousands of people gather at midnight to watch a ball of lights slowly fall down the side of a large building. People everywhere watch on TV.,9
news conference,"  n. a gathering of reporters to hear an important person make a statement and usu. answer questions asked by them, (syn.) a press conference: The President held a news conference to discuss the crisis.",9
nickel-and-dime,"/nklndam/  v. [T] nickel-and-dimed or nickeled-and-dimed, nickel-and-diming or nickeling-and-diming, nickel-and-dimes or nickels-and-dimes to force s.o. to bargain over small amounts of money, (syn.) to haggle: The buyer nickel-and-dimed us over every little item, so we decided not to sell our house to him.",9
noblesse oblige,"/noblsbli/  n. the obligation of a person of high rank or privilege to behave graciously toward or help others, esp. social inferiors: When the millionaire's son went to help build a community center for the inner-city poor, everyone called it a case of noblesse oblige.",9
noise pollution,"  n. [U] a noise level harmful to human health, caused by motor vehicles, airplane traffic, construction equipment, etc.: We need stricter city regulations to control noise pollution.",9
no-man's-land,/nomnzlnd/  n. 1 an area of land separating two warring armies: Any soldier who tried to cross the no-man's-land would be killed. 2 land that is not owned by any person or country: The remote mountainous area was a no-man's-land.,9
nonaggression pact,/nngrn/  n. a formal agreement by two or more countries not to attack each other: The representatives of the two countries met and worked out a nonaggression pact.,9
noncompetitive,"/nnkmpttv/  adj. 1 not involving or requiring competition: a noncompetitive contract||She enjoys noncompetitive sports, such as jogging and ice skating. 2 inferior, undesirable: a product that is noncompetitive in the marketplace",9
noncompliance,/nnkmplans/  n. [U] failure to meet the requirements of a contract: A manufacturer fell into noncompliance by failing to deliver the goods on time.,9
nonconformist,"/nnknfrmst/  n.adj. a person who does not behave according to ordinary standards of conduct, (syn.) a maverick: Ever since his college days as a political radical, he has been a <n.> nonconformist.|| People are often shocked by his <adj.> nonconformist ideas. -n. [U] nonconformity.",9
noncooperation,/nnkopren/  n. [U] failure to work together to achieve a goal: Your department's noncooperation prevented us from completing the project on time.,9
nondeductible,"/nnddktbl/  adj. referring to expenses, such as for travel or entertainment, that cannot be subtracted from one's income on a tax return: Medical expenses under a certain amount are nondeductible on your tax return.",9
nondenominational,/nndnm nenl/  adj. not related or restricted to a specific religion or religious group: The chapel at the airport is nondenominational; everyone may enter.,9
nondiscriminatory,"/nndskrmn tri/  adj. not favoring or excluding any race, religion, sex, or ethnic background: The company was praised for its nondiscriminatory hiring practices. -n. nondiscrimination /nndskrmnen/.",9
nonintervention,"/nnntrvnn/  n. [U]  1 the act of not interfering in a situation: the nonintervention of police in a family argument 2 a policy of not interfering, esp. in the internal affairs of another nation or in its disputes with other nations: The foreign minister favored the nonintervention of Russia in Mideast disputes.",9
nonjudgmental,/nnddmntl/  adj. about not expressing either approval or disapproval: The priest has a nonjudgmental attitude toward the prison inmates; he doesn't say anything positive or negative about them.,9
nonperformance,"/nnprfrmns/  n. [U] failure to fulfill the demands of a contract: The landlord sued a tenant for nonperformance, because the tenant did not pay his rent.",9
nonperforming,"/nnprfrm/  adj. referring to assets that are not producing income: The company has 1,000 acres of undeveloped land as a nonperforming asset.",9
nonprescription,/nnprskrpn/  adj. (of medicine) not requiring a doctor's prescription: Aspirin is a nonprescription drug.Thesaurus: nonprescription over-the-counter. Ant. prescription.,9
nonproductive,/nnprdktv/  adj. producing no positive results: The meeting was nonproductive because neither side was willing to compromise.,9
nonprofessional,"/nnprfnl/  adj.n. referring to a person who works at, but is not an official member of, a particular profession or trade, (syn.) amateur: We hired <adj.> nonprofessional electricians to save money.||The actors in the film were <n.> nonprofessionals.",9
nonproliferation,"/nnprlfren/  n. [U]  adj. restriction on the spread of s.t., esp. nuclear weapons: One country refused to sign the nonproliferation treaty.",9
nonrefundable,"/nnrfndbl/  adj. (referring to money, esp. a deposit) that will not be returned: We made a nonrefundable deposit toward the purchase of a house.",9
nonrepresentation,"/nnrprznten,  zn/  n. [U] absence of representation, esp. in government: The nonrepresentation of our party in Parliament resulted from our being voted out of office in the last election.",9
nonrepresentative,"/nnrprznttv/  adj. not typical: He is a hardworking, disciplined employee who occasionally drinks too much; his drinking is nonrepresentative of his general behavior.",9
nonresistance,/nnrzstns/  n. [U] the belief or practice of deliberate passivity by individuals or a nation in the face of force: The TV newscast showed the nonresistance of demonstrators to police arrest.,9
nonrestrictive,"/nnrstrktv/  adj. 1 not placing restrictions, esp. in contracts: The warehouse lease contains a nonrestrictive clause regarding the type of goods that can be stored there. 2 (in grammar) relating to a descriptive word, clause, or phrase that is not essential to the basic meaning of what it describes: In the sentence, ""My sister, who is a teacher, has a degree in Fine Arts,"" ""who is a teacher,"" is a nonrestrictive clause.",9
nonreturnable,/nnrtrnbl/  adj. referring to goods that may not be returned after purchase for a refund or exchange: We threw away the nonreturnable beer and soda cans.,9
Northern Hemisphere,  n. the part of the world that is north of the equator,9
northern lights,"  n.pl. the aurora borealis, the lights that appear at night in the sky of the far north: We saw the northern lights on our trip to Alaska.",9
notary public,  or notary /notri/ n. notaries public or notary publics a person with the legal authority to state that a signature on a document is authentic: The pharmacist is also a notary public.,9
not-for-profit,  adj. nonprofit: He works for a not-for-profit human rights organization.,9
notwithstanding,"/ntwstnd, w/  prep.frml. in spite of: We will proceed with our plan, notwithstanding any objections.  adv.frml. in spite of this, (syn.) nevertheless: Many political leaders expressed opposition to the proposal, but it was passed by Congress notwithstanding.",9
nouveau riche,"/nuvori/  adj.n. nouveaux riches newly rich, esp. in a showy way: They act very <adj.> nouveau riche with their matching fur coats and foreign cars.",9
nouvelle cuisine,"/nuvlkwzin, nuvl/  n. [U] a type of French cooking that uses very little cream, sauce, or butter: The local French restaurant features nouvelle cuisine.",9
nuclear energy,"  n. [U] power generated by the splitting of the atom: Nuclear energy is used to produce electricity.Thesaurus: nuclear energy atomic energy, thermonuclear energy.",9
nuclear family,  n. -lies a family of two parents and their children living together in a household: The rising divorce rate is causing the breakup of the nuclear family. See: extended family.,9
nuclear freeze,  n. an end to the further building of nuclear weapons: The superpowers agreed to a nuclear freeze.,9
nuclear missile,  n. a military rocket with nuclear weapons: A country with nuclear missiles threatens world peace.,9
nuclear reaction,  n. the chain reaction caused in splitting an atom: Nuclear reactions generate great power.,9
nuclear reactor,  n. a machine used to make and contain nuclear reactions: Nuclear reactors are used to produce electricity.,9
nuclear rocket,  n. a nuclear missile,9
nuclear warhead,  n. the nuclear explosive  device located in the front end of nuclear missiles: Some missiles carry multiple nuclear warheads.,9
number cruncher,"  n.infrml. 1 a person, usu. a junior employee in management, who devotes a lot of time to processing numbers on a calculator or computer for interpretation and use by senior management: He is a young number cruncher for an investment company. 2 a computer dedicated to lengthy  computations",9
nursery rhyme,  n. a story for children in the form of a short poem: The nursery rhymes of Mother Goose are popular with children.,9
nursery school,  n. a school for children before they enter kindergarten,9
nuts and bolts,"  n.pl.fig. the practical details, the basic operating procedures: The course taught me the nuts and bolts of computer  programming.",9
objectionable,"/bdknbl/  adj. 1 causing an objection or protest: The committee found the plan objectionable and voted against it. 2 shocking, (syn.) offensive: People found his rude behavior objectionable.",9
odds and ends,"  n.pl. a mix of items, bits and pieces: We moved all our things from one apartment to another, except for a few odds and ends, like an old lamp.",9
off-the-record,  adj.adv. referring to important information given privately and without the name of the person giving it: The mayor spoke to the reporters <adv.> off-the-record.||She made <adj.> off-the-record comments on the crime problem.,9
Old Testament,"  n. the Holy Scripture of the Jews, the first part of the Christian Scripture, containing ancient Hebrew writings: The Old Testament is the longer of the two parts of the Christian Bible. See: New Testament.",9
old wives' tale,"  n. s.t. which is widely believed, but untrue, a superstition: The idea that seeing a black cat brings bad luck is an old wives' tale.",9
old-fashioned,"/oldfnd/  adj. no longer in common use, out-of-date: His clothes are old-fashioned and worn.Thesaurus: old-fashioned outdated, passé, outmoded. Ants. modern, up-to-date | trendy.",9
Olympic Games,/lmpk/  or Olympics n.pl. 1 the international sports competitions held every four years: The Olympics always draw huge crowds of spectators. 2 the original ancient Greek games: This Greek vase shows a scene from the ancient Olympics.Usage Note: The Special Olympics is an international sports competition for mentally challenged children and adults. There is an international Special Olympics competition every two years.,9
