word,definition,weight
investigator,/nvstgetr/  n. a person (esp. the police) who investigates: An investigator questioned the family of the dead person.,9
invitational,"/nvtenl/  n.adj. an event, esp. in sports, to which participants are invited: Tennis has a number of <n.pl.> invitationals or <adj.> invitational tournaments to which players are asked to attend.",9
invulnerable,"/nvlnrbl/  adj. not able to be conquered, or hurt: That fortress is invulnerable to attack. -n. [U] invulnerability.",9
Irish coffee,"/ar/  n. [C;U] a hot drink made of coffee, Irish whiskey, and sugar, topped with whipped cream: He likes an Irish coffee after a nice meal.",9
Irish setter,"  n. a breed of dog with long, silky, brownish-red fur",9
Iron Curtain,"  n.fig. the political and philosophical barriers or separation between Communist countries and democracies that began after World War II and ended in 1989 with the fall of the Berlin Wall: She lived behind the Iron Curtain in Poland all her life, so she didn't know about Western political systems.",9
irresistible,"/rzstbl/  adj. not able to be refused, very tempting: That apple pie is irresistible; I had three slices.",9
irrespective,"/rspktv/  adj. regardless: Irrespective of his strange way of talking, he's an excellent worker.",9
irreversible,"/rvrsbl/  adj. not able to be changed or put back to original form, (syn.) irrevocable: My decision to move to Italy is irreversible; I have bought my ticket and left my job.",9
isolationism,/aslenzm/  n. [U] a political idea of ignoring or not getting involved with other countries: Isolationism is easier for countries surrounded by water.,9
John Hancock,/dnhnkk/  n. 1 lit. a signer of the USA's Declaration of Independence 2 fig.a signature 3 infrml.fig. to put or sign your John Hancock: to sign a document with your name: The contract is ready; just put your John Hancock on it.,9
Judgment Day,"  n. 1 in some religions, the end of the world, the day when God judges all people as good or bad 2 fig.the day when a very important event takes place: Tomorrow is judgment day for me, because I will know whether I passed my final exams.",9
jugular vein,  n. the large neck vein: Jugular veins return blood from the head to the heart.,9
jumper cable,  n. a thick wire that transfers electricity from a live car battery to help start a dead one: I used a jumper cable to start my friend's car. See: jumpstart.,9
jumping bean,  n. a bean that moves because a live insect is inside it: Children have fun playing with Mexican jumping beans.,9
jurisdiction,/drsdktn/  n. [C;U] 1 the right or the authority to say what the law means and require that it be obeyed: The Supreme Court holds jurisdiction over lower court decisions. 2 a specific area of such authority: The city police have jurisdiction only in the city where they work.,9
kaleidoscope,"/kladskop/  n. 1 a toy you look into, made of a small tube in which mirrors and colored pieces of glass are used to make patterns: If you turn the tube of the kaleidoscope, you can make the patterns change. 2 fig. s.t. with many bright and changing colors: During the fall, the leaves in New England are a beautiful kaleidoscope of orange, red, and brown.",9
kindergarten,"/kndrgrtn, grdn/  n. classes that four- and five-year-old children go to the year before the first grade of school: Our little boy goes to kindergarten.",9
kitty litter,  n. a special gray clay put in a box inside the house to absorb the waste of cats: Our indoor cat Ernie pees in the kitty litter™ box.,9
Ku Klux Klan,"/kuklkskln/  also KKK or the Klan n. a secret society whose members think white people are superior, located mainly in the southern USA: The KKK is devoted to having white Christian people rule the world.",9
labor-saving,  adj. reducing the amount of work necessary to do a job: Washing machines and computers are labor-saving devices.,9
ladies' room,"  n. a toilet facility for women: She asked the waiter where to find the ladies' room. See: bathroom, USAGE NOTE.Thesaurus: ladies' room (women's) rest room, (public) bathroom.",9
liberal arts,"  n.pl. (in education) study of the humanities, social and natural sciences, and mathematics: She studied liberal arts at  college before beginning her professional training.",9
lie detector,"  n. a device that registers changes in blood pressure and breathing in response to questions to determine if s.o. is telling the truth: The accused murderer passed two lie detector tests, indicating that she was not the killer.",9
life history,"  n. a person's story from birth to the present: I asked him where he was from, but he gave me his entire life history!",9
light-headed,  adj. feeling faint or dizzy:  The hot weather sometimes makes him feel light-headed.,9
lighthearted,"/lathrtd/  adj. cheerful, carefree: He is a lighthearted boy, always  joking.",9
loading dock,  n. a platform onto which cargo is unloaded and moved into or out of a warehouse: Trucks pull up and unload their freight onto the loading dock.,9
longshoreman,/lrmn/  n. -men /mn/ a dock worker responsible for moving cargo on and off ships: Longshoremen use machines to move heavy loads.,9
low-pressure,"  adj. calm, not pushing people to work faster: She has a low-pressure job and friendly co-workers.",9
luminescence,"/lumnsns/  n. [U] light without heat, a glow: The glow in the sea at night was produced by the luminescence of certain algae. -adj. luminescent.",9
luncheonette,/lntnt/  n. a restaurant that serves inexpensive meals: We stopped for a sandwich at a luncheonette and then went right back to work.,9
machinations,"/mknenz/  n.pl.frml. methods used to trick others, esp. in business and politics: The cheat used various machinations, such as fake addresses and documents, to fool people and steal their money.",9
macrobiotics,"/mkrobatks/  n. [U] pl. 1 natural foods, esp. whole grain cereals and vegetables grown without chemicals  2 the philosophy of eating such foods to be healthy: She studied macrobiotics and became a vegetarian. -adj. macrobiotic.",9
mail carrier,  n. a person who delivers mail: Our mail carrier arrives around 10:00 A.M.,9
mailing list,"  n. a list of names, addresses, etc., esp. of possible customers: Our mailing list has 5,000 names and addresses.",9
major league,"  n. 1 (in baseball) the highest-level organization of teams in professional baseball: He plays baseball in the major league. 2 fig. in the major league(s): a high level of success or importance in a field: In her important new job, she's really in the major leagues now. -adj. major-league.",9
make-believe,"  n. [U] not real, pretend: The boy told make-believe stories to his sister.Thesaurus: make-believe made-up, imagined, invented | fabricated. Ants. true, real.",9
malnourished,"/mlnrt, nr/  adj. poorly fed, starved: The children were malnourished and got sick often.",9
malnutrition,/mlnutrn/  n. [U] a condition caused by a lack of food: Malnutrition is common in some poor countries.,9
managed care,"  n. [U] an insurance business that organizes a system of providing medical services in which a doctor, called a primary care physician, treats some of a person's illnesses and refers that person to specialists for others, all of whom are paid by the insurance company: My managed care is provided in a building with many different doctors located in one place. See: HMO.",9
manslaughter,"/mnsltr/  n. [U] an act of killing s.o., usu. by accident: He killed two people in an automobile accident and was sent to jail for manslaughter.",9
manufacturer,/mnyfktrr/  n. a business that makes things: That corporation is a manufacturer of medicines.,9
Marine Corps,  n. a branch of the US military known for its toughness and heroism: My sister is an officer in the Marine Corps.,9
market share,  n. the percentage of industry sales of a certain product or company,9
masking tape,"  n. [U] a tape used to mark areas, such as places not to be painted, that is easy to remove: A worker put masking tape over the door frame in the room to be painted.",9
mathematical,/mmtkl/  adj. related to mathematics: Computers can do mathematical calculations very quickly. -adv. mathematically.,9
meetinghouse,/mithas/  n. -houses /hazz/ a place where religious and public meetings are held: Old New England towns have buildings that serve as meetinghouses for the townspeople to vote on town business.,9
melodramatic,"/mldrmtk/  adj. showing strong emotions about love, danger, death, etc.: The boss makes melodramatic  announcements about how sales must go up  or everyone will lose their jobs. -n.pl. melodramatics.",9
Memorial Day,"  n. in the USA, a national holiday on the last Monday in May in remembrance of people killed in wars and other dead: People often visit cemeteries and decorate their relatives' graves on Memorial Day.",9
menstruation,"/mnstruen/  n. [U] in females, the monthly discharge of the lining of the uterus and accompanying bleeding: Menstruation begins in many girls at the age of 11 or 12.",9
metropolitan,/mtrpltn/  adj. related to a city and its suburbs: Metropolitan Miami  covers a much larger area than the city of Miami itself.,9
microbiology,/makrobaldi/  n. [U] the study of microorganisms: Biology students must take at least one course in microbiology.,9
microsurgery,/makrosrdri/  n. [U] surgery done with small instruments and laser beams while the doctor views the process on a television screen: Microsurgery reduces the size of the wound created when the surgeon cuts the skin.,9
middle class,  n. the social level of people between the working class and upper class: The USA has a large middle class.,9
mind-blowing,"  adj.slang 1 incredible, unbelievable: The crazy things that guy says  are mind-blowing. 2 (said of drugs) hallucinogenic, harmful: Taking acid can be  mind-blowing.",9
minicomputer,"/mnikmpyutr/  n. a small, powerful computer larger than a personal computer, but smaller than a mainframe computer: Our accounting department uses a minicomputer to keep track of expenses.",9
minimum wage,"  n.sing. in the USA, the minimum hourly rate that employers must pay to workers: It is difficult to support a family on the minimum wage.",9
minor league,"  n. a sports organization, such as baseball, that ranks below the highest professional level: A friend of mine from high school plays baseball in the minor leagues.  adj. fig. minor-league unimportant, not very good: He thinks he's very powerful,  but he's minor-league. See: major league;  bush-league",9
misadventure,"/msdvntr/  n. a bad experience, bad luck: I wanted to spend a weekend playing golf in the country, but my car broke down, the hotel lost my reservation, and it rained; what a misadventure!",9
misalignment,"/mslanmnt/  n. [U] a mismatch of two things: The front wheels on my car point to the right, causing a misalignment. -adj. misaligned /msland/.",9
misrepresent,"/msrprznt/  v. [T] to mislead s.o., say s.t. incorrect or untrue on purpose: He misrepresented the job as working in  an office when it is actually an outside  sales position. -n. [C;U] misrepresentation /msrprznten/.",9
mixed number,  n. a number that contains both a whole number and a fraction or decimal: The carrot was 63/8 inches in length.,9
modification,"/mdfken/  n. [C;U] a change, (syn.) an alteration: Architects made modifications in the building by taking down walls to make larger rooms.",9
money market,"  n. a financial market where short-term debt instruments, such as government treasury bonds, are traded: Big money-market centers are New York, London, and Tokyo.",9
monosyllable,/mnslbl/  n. a word that has one syllable: She used three important monosyllables: I love you. -adj. monosyllabic /mnslbk/.,9
Mother Goose,  n. the imaginary author of a collection of children's rhymes in 18th-century England: Children have loved Mother Goose poems for centuries.,9
Mother's Day,"  n. in USA, a holiday on the second Sunday in May that honors mothers: I sent flowers to my mother for Mother's Day.",9
multifaceted,"/mltifstd, mlta/  adj. having many sides or aspects: She has multifaceted talents as both a singer and a dancer.",9
multilateral,/mltiltrl/  adj. of s.t. done by or involving many sides: Multilateral peace talks took place among five nations.,9
multiplicity,"/mltplsti/  n.sing.frml. a great number, a variety: The new government has a multiplicity of problems to solve.",9
multitasking,"/mltitsk, mlta/  n. [U] adj. the ability of a computer to operate two or more programs at one time: Her computer is capable of multitasking, so she can run an accounting program at the same time as a word processing program.",9
municipality,"/mynsplti/  n. -ties a city, village, or town legally organized for self-government: This municipality has a professional city manager.",9
Murphy's Law,"/mrfiz/  n.infrml. the idea that if s.t. can go wrong, it will go wrong: I had a very important meeting and Murphy's Law was working; my car got a flat tire and I forgot to bring my briefcase.",9
muscle-bound,  adj. awkward and stiff from having overdeveloped muscles: His arms are so muscle-bound from lifting weights that he can hardly comb his hair.,9
nail clipper,  n. a small steel tool with sharp edges for cutting fingernails or toenails,9
natural food,"  n. [C;U] food grown without the use of chemicals (fertilizer or pesticides): Many people enjoy the fresh taste of natural foods. See: organic food, USAGE NOTE.",9
neighborhood,"/nebrhd/  n. 1 the people, buildings, land, etc., where one lives: We are friends with many of the families who live in our neighborhood. 2 in the neighborhood of: about, (syn.) approximately: That item costs in the neighborhood of $100.Thesaurus: neighborhood 1 a community, section of town, district.",9
nevertheless,"/nvrls/  adv. in spite of that, however: We spent too much money on our vacation; nevertheless, we had fun.",9
news release,"  n. new information written in a brief style, which is given to newspeople to use in their reporting, (syn.) a press release: The White House issued a news release with the latest information on the nation's economy.",9
night school,  n. a division of a school or college that gives classes in the evenings and on weekends: After work she goes to night school to finish her degree in English.,9
nitty-gritty,/ntigrti/  n.infrml. [U]  1 the specific details or basic facts of a situation   2 to get down to the nitty-gritty: to begin discussing the most important issues or specific details in the process of reaching an agreement: Let's get down to the nitty-gritty so that we can have the contract signed by Friday.,9
nom de plume,"/nmdplum/  n. noms de plume /nmdplum/ a false name used by an author, (syns.) a pen name, pseudonym: Mark Twain is the nom de plume for Samuel Clemens, the American writer.",9
nomenclature,"/nomnkletr, nomnkl/  n.frml. [U] names used in a systematic way in science and other fields: The names of bones on a picture of a skeleton represent part of the nomenclature in biology.",9
non sequitur,"/nnskwtr/  n.frml. (Latin for) it does not follow; a break in the logical development of s.t., such as a series of facts, dates, events, or ideas: His next statement seemed to be a non sequitur.",9
noncommittal,"/nnkmtl/  adj. indefinite about a decision or opinion: When we  offered him a partnership in the company,  his response was noncommittal. -adv. noncommittally.",9
nonexclusive,"/nnksklusv, zv/  adj. not obligated to only one agent: Our company has a nonexclusive distribution policy, so anyone can sell our product.",9
nonflammable,"/nnflmbl/  adj. not capable of being set on fire or burning: The furniture is covered with nonflammable material.Thesaurus: nonflammable  fireproof | noncombustible, incombustible. Ant. flammable.",9
nonobjective,"/nnbdktv/  adj. influenced by one's personal feelings, (syn.) biased: a nonobjective evaluation",9
nonpolluting,/nnplut/  adj. (of products and industrial processes) not causing environmental pollution: Solar and wind power are nonpolluting sources of energy.,9
nonrenewable,/nnrnubl/  adj. (referring to natural resources such as oil and coal) that cannot be replaced: We must conserve our nonrenewable resources.,9
nonscheduled,"/nnskdld, duld,  dld/  adj. not planned on a regular basis: World Air is a nonscheduled airline that provides charter flights to the Caribbean.",9
notification,"/notfken/  n. [C;U] an announcement, esp. a written one of s.t.: They received notification from their landlord of a rent increase.",9
nursing care,  n. [U] the care provided by a nurse: My mother is ill and requires part-time nursing care at home.,9
nursing home,  n. a private institution dedicated to the care of the elderly: My eighty-year-old father went into a nursing home last fall.,9
nutritionist,"/nutrnst/  n. a trained person who supervises the nutrition of others, esp. in institutions, such as hospitals: My mother works as a nutritionist at the local college.",9
nymphomaniac,/nmfmenik/  n. a woman with an abnormally high sex drive -n. [U] nymphomania.,9
obsolescence,"/bslsns/  n. [U] the process of becoming no longer useful: The obsolescence of buildings happens over many years, as they become too old to use. -v. [I] obsolesce; -adj. obsolescent.",9
occasionally,"/kenlli/  adv. once in a while: He smokes a cigar occasionally, but doesn't smoke regularly. -adj. occasional.Thesaurus: occasionally now and then, periodically. Ant. regularly.",9
occupational,/kypenl/  adj. related to one's job: His occupational duties require him to travel a lot.,9
oceanography,/ongrfi/  n. [U] the study of oceans: Many universities teach courses in marine biology and oceanography.,9
officeholder,"/fsholdr, /  n. a politician holding an elected position, an official: Officeholders in the city government met  yesterday.",9
off-the-rack,  adv.adj. ready to wear: He buys his suits <adv.> off-the-rack.,9
off-the-wall,  adj.infrml. crazy or foolish: Most of his ideas are off-the-wall and therefore  useless.,9
oil painting,  n. 1 [C] a painting produced with oil-based paints: I have an old oil painting on the wall. 2 [U] the art of painting with oil-based paints: She prefers oil paintings to  watercolors.,9
onomatopoeia,"/nmtpi, m/  n. [U] the use of words to imitate sounds: The teacher used onomatopoeia to teach the children animal sounds such as ""moo"" and ""meow."" -adj. onomatopoeic.",9
opinion poll,"  n. a scientific survey in which questions are asked of people to know what they think about a particular subject, esp. politics: Opinion polls show that people think crime is the nation's biggest problem.",9
organization,"/rgnzen/  n. 1 [C] a group of people working together for a purpose, such as a business or a hobby: People give money to charitable organizations. 2 [U] an arrangement of people, things, or functions for a specific purpose: The organization of books in that library is by subject matter.Thesaurus: organization1 an institution | company, firm, establishment 2 order, grouping | structure.",9
orthodontics,/rdntks/  n.pl. used with a sing.v. (in dentistry) the science of correcting irregular teeth: Advances in orthodontics  help children to have straight teeth. -n. orthodontist.,9
out-of-doors,"  adv. located outside, outdoors: We left the building and went out-of-doors.",9
outplacement,"/atplesmnt/  n. [C;U] an employment service provided by a company to help workers it has laid off to find another job: He was let go, but the outplacement department found him a new job quickly.",9
outstretched,"/atstrtt/  adj. reaching out, extended: The girl's arms were outstretched as she tried to catch the ball.",9
overachiever,/ovrtivr/  n. a person who works harder and achieves more than is necessary: She is an overachiever with two Master's degrees. -v. overachieve.,9
overestimate,"/ovrstmet/  v. -mated, -mating, -mates 1 [T] to give too high a value to s.t. or s.o.: She overestimates her importance in that business. 2 [I;T] to calculate too high a number of: He overestimated the number of people attending the party and ordered too much food.  n. /ovrstmt/ an estimate, projection, that is too high: She apologized for sending an overestimate on the project.",9
overextended,"/ovrkstndd/  adj. 1 stretched beyond limits: The cable was overextended and it snapped. 2 fig. too deeply in debt, owing money beyond one's ability to pay: He owes too many payments on his bills and is now overextended.",9
oversimplify,"/ovrsmplfa/  v. [I;T] -fied, -fying, -fies to explain s.t. too simply so that its true meaning is lost or changed, sometimes in order to mislead: The politician oversimplified the explanation of the new tax law to make it look like a good idea. -n. oversimplification /ovrsmplfken/.",9
P.M. or p.m.,"/pim/  abbr. for post meridiem (after noon), used to indicate the time period between noon and midnight: The plane leaves at 7:45 P.M.",9
pacification,"/psfken/  n. [U] a process of making a person or region peaceful, not warlike",9
package deal,"  n. a group of products or services offered for a single price: The travel agency offered us a package deal of airfare, hotel, and sightseeing on a trip to Japan.",9
paleontology,/pelintldi/  n. [U]  the science of fossils: Paleontology is the  study of old bodies of living things in stone. -n. paleontologist.,9
Pan-American,"/pnmrkn/  adj. related to or involving North, Central, and South America: Interested countries held a Pan-American conference on economic problems.",9
papier-mâché,"/peprme/  n.adj. a material made from wet paper mixed with glue that becomes hard when dry, used for making boxes, small figures, etc.",9
paring knife,"  n. knives a short, sharp knife used in the kitchen to prepare food: She sliced the apple with a paring knife.",9
parsimonious,/prsmonis/  adj.frml. extremely careful not to spend too much money: His father was very parsimonious and never wasted a penny. -n. [U] parsimony /prsmoni/.,9
particularly,"/prtkylrli, ptk/  adv. especially, greatly: She is particularly interested in modern art.",9
party animal,  n.infrml. fig. a person who loves to attend parties: He's a party animal who parties all weekend.,9
pathological,"/pldkl/  adj. 1 related to pathology  2 causing or caused by a disease, sick: They believed that his odd behavior was pathological.",9
peacekeeping,/piskip/  n.adj. [U] maintenance of peace through the use of military force to prevent conflict: <adj.> Peacekeeping forces are often caught between armies at war.,9
pediatrician,/piditrn/  n. a doctor who treats children: The pediatrician cured my baby's illness. See: physician.,9
penitentiary,/pntnri/  n. -ries a state or federal prison: The thief was sent to the state penitentiary.,9
perseverance,"/prsvrns/  n. [U] consistent and determined effort to achieve a goal: After much perseverance, he finally won the match.",9
perspiration,/prspren/  n. [U] sweat: His shirt was dark from perspiration.,9
pharmacology,/frmkldi/  n. the study of drugs -n. pharmacologist.,9
philanthropy,"/flnrpi/  n. 1 the feeling of love for all human beings and the desire to help them: He chose to make philanthropy his guide in life. 2 the practice of working for or giving money to groups that help the poor, the arts (museums, symphonies, etc.), and other good causes: The rich woman engages in philanthropy by giving money to charities. -adj. philanthropic /flnrpk/.",9
philosophize,"/flsfaz/  v. [I] -phized, -phizing, -phizes  to speak or write in a philosophical manner",9
photo finish,  n.  any contest in which it is hard to determine the winner: They expect the election to be a photo finish.,9
photographer,/ftgrfr/  n. 1 a person who takes photographs: My sister is the best photographer in my family. 2 a person who practices photography as an art or business: She is a photographer for the local newspaper.,9
photographic,/fotgrfk/  adj. 1 related to photography: Making movies is a photographic art. 2 photographic memory: the ability to remember things in very exact detail,9
phrasal verb,"/frezl/  n. a short phrase, made of a verb plus an adverb or a preposition, that acts like a verb and has a special meaning different from the words it is made of, such as put up with, get by, or pass away",9
picket fence,"  n. a fence made of pickets, or flat wooden stakes: The boy painted the picket fence in front of the cottage.",9
pickup truck,"  n. a light truck of medium size, with a driver's cabin in front, an open space in back, low side walls, and a rear gate that folds down; often used in everyday work: The gardener carried tools in her pickup truck.",9
pigmentation,"/pgmnten/  n. [U] the color of s.t., esp. the skin: Her skin has a light pigmentation; he burns easily when he goes to the beach in the summer.",9
plasterboard,"/plstrbrd/  n. [U] a building material of flat, rectangular boards made of plaster covered with heavy paper: Workers nailed plasterboard to upright boards to make walls in the new house.",9
play-by-play,  adj.n. referring to a radio or  TV report of the action as it happens in a  sporting event: An announcer gave a <adj.> play-by-play description of the football game.,9
playing card,"  n. one of a set of usu. 52 cards marked with the numbers one through ten or a picture and a suit (spades, clubs, hearts, or diamonds), used for playing various games: I bought a pack of playing cards to play poker with.",9
plea-bargain,  n.v. [I;T] an agreement by a criminal to plead guilty to a lesser charge in return for a lighter punishment than he or she  would have otherwise: The thief <v.> plea-bargained a ten-year jail sentence down to three years.,9
police force,  n. uniformed and plainclothes police officers as a group: The police force is made up of men and women trained in police methods.,9
police state,"  n. a nation or area where the government controls the activity of the people mainly by use of secret police: In a police state, the political, business, and social activities of the people are tightly controlled.",9
polysyllabic,"/plislbk/  adj. (of a word) having several, usu. more than three, syllables: ""Dictionary"" and ""encyclopedia"" are polysyllabic words.",9
pony express,  n. a network of riders who carried the mail in the 19th century USA: The pony express carried the mail from coast to coast.,9
port of call,  n. ports of call a regular stop on an ocean voyage: Our cruise ship had eight ports of call in the Caribbean.,9
postdoctoral,/postdktrl/  adj. related to studies or research done after receiving a doctoral degree (Ph.D.): She did her postdoctoral work at Harvard University.,9
postgraduate,/postgrdut/  n.adj. a student involved in a program of study after a bachelor's degree: She is a <n.> postgraduate or <adj.> postgraduate student at the University of Chicago.,9
posthumously,/pstmsli/  adv. after one's death: The writer's novel was published posthumously. -adj. posthumous.,9
practitioner,/prktnr/  n. a person who does skilled work: He is a legal practitioner.,9
praiseworthy,"/prezwri/  adj. worthy  of being praised, (syn.) admirable: Firefight-ing is a praiseworthy profession. -n. [U]  praiseworthiness.",9
prayer beads,  n.pl. a rosary: She says her prayers while counting her prayer beads.,9
preconceived,"/priknsivd/  adj. referring  to beliefs (opinions, attitudes, etc.) formed before seeing a situation, prejudiced: He had the preconceived idea that New Yorkers were unfriendly before he visited the city. -v. [T] preconceive; -n. preconception /priknspn/.",9
precondition,/prikndn/  n. a requirement that must be agreed to in advance: The union has a 5% wage increase as a precondition before it will negotiate.,9
predetermine,"/pridtrmn/  v. [T] -mined, -mining, -mines to decide before an action, determine beforehand: The man and his attorney predetermined that he would plead ""not guilty"" in court.",9
predilection,"/prdlkn, prid/  n.frml. a liking, tendency: He has a predilection for drinking alcohol.",9
predominance,"/prdmnns/  n. [U] dominance, the state of having more power or importance or of existing in larger amounts or numbers: Christianity has predominance over other religions in the USA. -adj. predominant; -adv. predominantly.",9
prefabricate,"/prifbrket/  v. [T] -cated, -cating, -cates to make, build s.t. beforehand: That company prefabricates sections of houses and moves them to building sites for carpenters to assemble. -adj. prefabricated.",9
preferential,"/prfrnl/  adj. showing a preference, giving special advantage to a person, group, etc.: The restaurant gives preferential treatment to its regular customers, giving them the best tables and service. -adv. preferentially.",9
premeditated,/primdtetd/  adj. planned in advance (said of a crime):  He committed premeditated murder. -v.  [I;T] premeditate; -n. [U] premeditation /primdten/.,9
preparedness,"/prprdns, prprd/  n.frml. a state of being ready, having arrangements made: The nation was in a state of preparedness for war.",9
preposterous,"/prpstrs, trs/  adj. completely unbelievable, totally absurd: The idea that it will snow in Chicago in August is preposterous. -adv. preposterously.",9
prepubescent,/pripyubsnt/  adj.frml.  related to the years before sexual maturity  (puberty): prepubescent children -n.frml. prepubescence,9
prerequisite,"/prirkwzt/  n. a requirement, s.t. that must be done before doing s.t. else: The prerequisite for the advanced course in math is basic math.",9
prescription,"/prskrpn/  n. [C;U]  1 an order for medication: Her doctor wrote her a prescription for blood pressure medicine. 2 a formula, set of steps: Political analysts wrote a prescription for reform in government.",9
prescriptive,"/prskrptv/  adj. authoritarian, telling s.o. exactly what to do: His boss is very prescriptive and wants her orders followed exactly.||a prescriptive grammar book",9
presentation,"/prznten, prizn/  n. [C;U]  1 an explanation, description: He gave a presentation of his marketing plan to the sales representatives. 2 a demonstration,  display: The jewelry store has a presentation of new watches in the window.",9
preservative,/przrvtv/  n. [C;U] a chemical that keeps food from going bad: That bread has a lot of preservatives in it; it will stay fresh for days.,9
presumptuous,"/przmptus/  adj. taking advantage, imposing on s.o.: It was presumptuous of her to borrow money from her father and not repay him. -adv. presumptuously; -n. [U] presumptuousness.",9
primary care,  n. the first medical care that a patient receives before referral to a specialist: My primary care physician listened to my heart and then referred me to a heart specialist.,9
prime number,  n. a number that has only itself and 1 as factors: The prime number 13 has only 13 and 1 as factors.,9
principality,/prnsplti/  n. -ties an area or nation ruled by a prince or princess: The principality of Liechtenstein is a small  country.,9
prizefighter,/prazfatr/  n. a professional boxer who fights for money: Prizefighters can become millionaires if they win often. -n. [U] prizefighting.,9
proclamation,"/prklmen/  n. a declaration of an event, esp. one made by an elected official: The governor issued a proclamation that the last week in June will be ""Protect Wildlife Week.""",9
productivity,"/prodktvti, pr/  n. [U] the relationship between how many quality products and services each worker or industry can produce in a given time: Computers have greatly increased productivity in business  offices.",9
professional,"/prfnl/  adj. 1 related to a profession: Professional requirements to become a lawyer include going to law school and passing the bar examination. 2 a person who makes his or her living as an artist or athlete: Professional football players must train hard.  n. 1 a person with proven ability in his or her occupation: She is an excellent office manager; she is a real professional. 2 a person engaged in a profession, such as law or medicine: The class included college students, bluecollar workers, and professionals.",9
property tax,"  n. a tax by a government on real estate and other possessions (boats, cars): The property tax in rich neighborhoods is high.",9
prophylactic,"/proflktk, pr/  n. a barrier contraceptive, such as a condom: He uses a prophylactic when he has sex so that his wife does not become pregnant.",9
prostitution,/prsttun/  n. [U] performance of sexual acts for pay: Prostitution is called the world's oldest profession.,9
protectorate,/prtktrt/  n. a nation protected by a more powerful one: That island kingdom is a protectorate of Great Britain.,9
pumpernickel,/pmprnkl/  n. [U] a dark rye bread: She had a ham sandwich on pumpernickel.,9
punching bag,"  n. a heavy, round sack hung from the ceiling for boxers to practice punching: A boxer pounded the punching bag with his fists.",9
Purple Heart,  n. a military medal awarded to US soldiers wounded in action: That soldier was wounded in the leg and got the Purple Heart.,9
pyrotechnics,"/partknks/  n.pl. used with a sing. or pl. v. the manufacture and display of fireworks: Every July 4, people in the USA watch a display of pyrotechnics to celebrate the country's independence.",9
quantitative,/kwnttetv/  adj. able to be measured: Scientists use quantitative measures to do experiments. -adv. quantitatively.,9
quantum leap,  n. a very great change or advance in s.t.: Our company had a quantum leap in profits last year.,9
quarter hour,"  n. 15 minutes: That trip takes a quarter hour. See: quarter, n., 2.",9
quarterfinal,/kwrtrfanl/  n.adj. one of four games in a sports competition: The four winners of the quarterfinals at the US Open play each other in two semifinal games; the two winners of these then play one final game.,9
queen mother,  n. the mother of a currently ruling king or queen: The queen mother of England was kind and generous.,9
questionable,"/kwstnbl/  adj. 1 doubtful, uncertain: It is questionable whether  this report is true. 2 odd, (syn.) suspicious:  He goes on many questionable trips in the  middle of the night. -n. [U] questionability /kwstnblti/; -adv. questionably.",9
quick assets,"  n. cash, or things (jewelry, stocks) that can be sold quickly to get cash",9
quick-freeze,"  v. [T] -froze /froz/, -frozen /frozn/, to freeze food quickly to keep its freshness: I am going to quick-freeze the fresh carrots. -adj. & past part. quick-frozen.",9
quick-witted,"  adj. quick to understand, (syn.) alert: The driver's quick-witted response  saved us from having a car accident. -adv. quick-wittedly.",9
quid pro quo,"/kwdprokwo/  n.frml. payment in some form other than money for goods or services: The doctor fixed the farmer's broken leg, and later the farmer brought corn and potatoes to the doctor as a quid pro quo.",9
quintessence,"/kwntsns/  n. the perfect example of s.t., the purest concentration  or essence of s.t.: That painting is the  quintessence of beauty. -adj. quintessential  /kwntsnl/.",9
radiotherapy,"/rediorpi/  n. [U] medical treatment with X-rays or other radiation, such as for cancer: She is having radiotherapy for breast cancer.",9
rambunctious,"/rmbks/  adj.frml. loud and full of energy, (syns.) rebellious, unruly: Her rambunctious little boy is always chasing other children.",9
ramification,"/rmfken/  n. a result, an effect of an action, (syn.) a consequence: After he lost his job, the financial ramification affected his daughter's birthday party.",9
ratification,"/rtfken/  n. [U] formal approval, passage into law, (syn.) confirmation: Ratification of the treaty took place in the Senate yesterday.",9
readjustment,/ridstmnt/  n. learning to behave in certain ways again: Living at home again during summer college vacations is sometimes a difficult readjustment.,9
recalcitrant,"/rklstrnt/  adj.frml. openly doing or saying things against people in power, (syns.) defiant, uncooperative: Recalcitrant students are always in trouble with their teachers. -n. [U] recalcitrance.",9
receivership,/rsivrp/  n. [C;U] (in law) a legal state where an official person receives money and property for a person or company that is legally not able to pay his or its bills: That company has filed for bankruptcy and is now in receivership.,9
receptionist,/rspnst/  n. a person who greets and directs people at a business entrance: I gave the receptionist my name and waited for my appointment.,9
recognizable,"/rkgnazbl/  adj. familiar, possible to recognize: He wore a costume and mask and was not recognizable.",9
recollection,"/rklkn/  n. [C;U] an ability or act of remembering, recall: I have a clear recollection of what you said during our meeting.",9
reconstitute,"/riknsttut/  v. [T] -tuted, -tuting, -tutes to return s.t. to the way it was  before, renew: A mother reconstituted powdered milk by adding water to it for her  child to drink. -adj. reconstituted; -n. [U]  reconstitution.",9
redecoration,"/ridkren/  n. [U] decoration of s.t. over again, esp. a home, office, or building: The redecoration of our offices included a new carpet, fresh paint on the walls, and some new furniture.",9
